_id,category,country,company,brand,code,capacity,palatSize,price,image[0],description,netWeight,grossWeight,__v,stock,LocalPrice,freezonePrice,updatedAt,booked,coming,lastUpdateBy,createdAt,bl[0]._id,bl[1]._id,bl[2]._id,bl[3]._id,bl[4]._id,bl[5]._id,bl[6]._id,bl[7]._id,bl[8]._id,bl[9]._id,bl[0].code,bl[1].code,bl[2].code,bl[3].code,bl[4].code,bl[5].code,bl[6].code,bl[7].code,bl[8].code,bl[9].code,bl[0].qty,bl[1].qty,bl[2].qty,bl[3].qty,bl[4].qty,bl[5].qty,bl[6].qty,bl[7].qty,bl[8].qty,bl[9].qty,bl[0].date,bl[1].date,bl[2].date,bl[3].date,bl[4].date,bl[5].date,bl[6].date,bl[7].date,bl[8].date,bl[9].date,bl[0].warehouse,bl[1].warehouse,bl[2].warehouse,bl[3].warehouse,bl[4].warehouse,bl[5].warehouse,bl[6].warehouse,bl[7].warehouse,bl[8].warehouse,bl[9].warehouse,bl[0].status,bl[1].status,bl[2].status,bl[3].status,bl[4].status,bl[5].status,bl[6].status,bl[7].status,bl[8].status,bl[9].status,bl[0].booked,bl[1].booked,bl[2].booked,bl[3].booked,bl[4].booked,bl[5].booked,bl[6].booked,bl[7].booked,bl[8].booked,bl[9].booked
644672b0e40eaab42e9ae810,Battery,Thailand,3k,TUFLONG,N100,100 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682751062/ccdx9qhq1u9wnq0iuqcf.png,,16.04,16.64,0,1000,,,2023-05-15T07:27:55.703Z,0,0,Ahmad Khalil,2023-04-24T12:14:40.395Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644672e8e40eaab42e9ae812,Battery,Thailand,3k,TUFLONG,N150,150 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682751074/fwcaafznmwfblgop2j6r.png,,25.55,26.15,0,600,,,2023-05-15T07:27:55.703Z,0,0,Ahmad Khalil,2023-04-24T12:15:36.650Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64467498e40eaab42e9ae821,Battery,Thailand,3k,TUFLONG,N200,200 AH,,,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682751085/cuie9dqu7zfxgwqfedl6.png,,31.29,31.89,0,400,9,10,2023-05-15T07:27:55.703Z,0,0,Ahmad Khalil,2023-04-24T12:22:48.639Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64468a5be40eaab42e9ae86e,Battery,China,Enkeel,RAMBO,CMF 40B19L,35AH,,,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682703834/ib84n9vtcnvflkst5s3a.png,,9.2,9.7,0,,9,10,2023-05-15T07:27:55.703Z,0,0,,2023-04-24T13:55:39.925Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64468ac4e40eaab42e9ae873,Battery,China,JINHUA JUJIANG,RAMBO,CMF 55B24L,50 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682703848/h9ohvanekpsroh0gy1pa.png,,11.5,12,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-24T13:57:24.563Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64468b0be40eaab42e9ae875,Battery,China,JINHUA JUJIANG,RAMBO,CMF 55B24LS,50AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682703865/gonhdexu2gdbgbhkqizn.png,,11.5,12,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-24T13:58:35.379Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64468b5ce40eaab42e9ae878,Battery,China,JINHUA JUJIANG,RAMBO,CMF48D26R,40 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682703902/qq2fg8utkdrxmji9mwoq.png,,14.7,15.2,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-24T13:59:56.543Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64468bd3e40eaab42e9ae87d,Battery,China,JINHUA JUJIANG,RAMBO,CMF 80D26L,70 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682703913/skjsbpjwltnjsmexpmpg.png,,16.9,17.4,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-24T14:01:55.162Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64468c04e40eaab42e9ae87f,Battery,China,JINHUA JUJIANG,RAMBO,CMF 80D26R,70 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682703924/iiygxcmeg45maqt5ukhu.png,,16.9,17.4,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-24T14:02:44.846Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64468c50e40eaab42e9ae881,Battery,China,JINHUA JUJIANG,RAMBO,CMF 55D23L,50 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682703944/alsj3fv6j0junnziospw.png,,14.6,15.1,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-24T14:04:00.878Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64468c78e40eaab42e9ae883,Battery,China,DN Automotive,RAMBO,CMF 55D23R,55 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682703974/tmjieafv1gqlwuwj5cet.png,,14.6,15.1,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-24T14:04:40.723Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64468cc1e40eaab42e9ae886,Battery,China,Sebang,RAMBO,CMF 105D31R,90 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682750192/rfyry1umhtqkvnuaroh1.png,,19.7,20.2,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-24T14:05:54.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64468ce9e40eaab42e9ae888,Battery,China,Sebang,RAMBO,CMF 105D31L,90 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682704023/byin0stwsmwpkliko2gd.png,,0,0,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-24T14:06:33.561Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64468d18e40eaab42e9ae88a,Battery,China,DN Automotive,RAMBO,CMF 54459,55 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682749982/kbhdwfgnmpw77y2chmsl.png,,11,11.5,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-24T14:07:20.948Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64468d84e40eaab42e9ae88e,Battery,China,Sebang,RAMBO,CMF 55559,55 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682704051/rgxuc2uzb260hvuglgce.png,,13.3,13.8,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-24T14:09:08.809Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64468df3e40eaab42e9ae892,Battery,China,Sebang,RAMBO,CMF 56638,66 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682704069/wmlrzulbwsldnwqsvfzj.png,,15.7,16.2,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-24T14:10:59.903Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64468e39e40eaab42e9ae894,Battery,China,Sebang,RAMBO,CMF N120,120 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682704078/yfmhho17myty7qxtprjt.png,,31.5,32,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-24T14:12:09.420Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64468e60e40eaab42e9ae896,Battery,South korea,DN Automotive,RAMBO,CMF N150,150 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682704089/lkof0apoh7806xjlk0b1.png,,35.3,35.8,0,,,,2023-05-15T07:27:55.703Z,0,0,Ahmad Khalil,2023-04-24T14:12:48.509Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64468f0ee40eaab42e9ae899,Battery,South korea,DN Automotive,GOLDEN POWER,CMF 40B19L,35 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682704104/ffpoffdlggrrvqmoofjw.png,,0,0,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-24T14:15:42.653Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64468f62e40eaab42e9ae89b,Battery,South korea,Sebang,GOLDEN POWER,CMF 55B24L,40 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682704119/xsknamghmsklgjxa7whx.png,,0,0,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-24T14:17:06.625Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64468f91e40eaab42e9ae89d,Battery,South korea,DN Automotive,GOLDEN POWER,CMF 55B24LS,55 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682704136/fcpogmtbz3nnsxhvrpyo.png,,0,0,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-24T14:17:53.203Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64468fd2e40eaab42e9ae89f,Battery,South korea,DN Automotive,GOLDEN POWER,CMF 48D26L,40 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682704160/tvirsb84gu2zofz4brzo.png,,0,0,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-24T14:18:58.047Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64468ff5e40eaab42e9ae8a1,Battery,South korea,DN Automotive,GOLDEN POWER,CMF 48D26R,40 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682704184/jbzpykqq84ekbkztpjtl.png,,0,0,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-24T14:19:33.928Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64469025e40eaab42e9ae8a3,Battery,South korea,Sebang,GOLDEN POWER,CMF 80D26L,70 AH,,,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682704200/kpekrrdkb4wbanz3zkyw.png,,,,0,,9,10,2023-05-15T07:27:55.703Z,0,0,,2023-04-24T14:20:21.665Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64469047e40eaab42e9ae8a5,Battery,South korea,DN Automotive,GOLDEN POWER,CMF 80D26R,70 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682750723/vrrkvue6dj5jztib9p7k.png,,0,0,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-24T14:20:55.174Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6446906ce40eaab42e9ae8a7,Battery,South korea,DN Automotive,GOLDEN POWER,CMF 55D23L,55 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682750603/eihfp13ygxdljsswljo7.png,,0,0,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-24T14:21:32.008Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6446908be40eaab42e9ae8a9,Battery,South korea,DN Automotive,GOLDEN POWER,CMF 55D23R,55 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682750614/mpyokgef8irbqmyioqx5.png,,0,0,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-24T14:22:03.186Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644690b3e40eaab42e9ae8ab,Battery,South korea,Sebang,GOLDEN POWER,CMF 105D31R,90 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682750644/jimaaqmgmvpwx2vcfhy2.png,,0,0,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-24T14:22:43.258Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644690d5e40eaab42e9ae8ad,Battery,South korea,Sebang,GOLDEN POWER,CMF 105D31L,90 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682750656/ph2zfkoazjef4qzxiqtt.png,,0,0,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-24T14:23:17.256Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644692ece40eaab42e9ae8c1,Battery,South korea,DN Automotive,GOLDEN POWER,CMF 54459,50 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682750683/j8f2czis56jr3tvttdr9.png,,0,0,0,,,,2023-05-15T07:27:55.703Z,0,0,Ahmad Khalil,2023-04-24T14:32:12.131Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64469310e40eaab42e9ae8c3,Battery,China,Enkeel,GOLDEN POWER,CMF 55559,55 Ah,0,5.53,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682703370/p79jxsjxr8fw9read07p.png,,1.8,1.9,0,50,55,6.0955,2023-05-15T07:27:55.703Z,0,0,,2023-04-24T14:32:48.448Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64469340e40eaab42e9ae8c5,Battery,China,Enkeel,GOLDEN POWER,CMF 57412,60 Ah,0,6.45,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682703355/nd9bj4ngc7ewksfabeij.png,,2.4,2.5,0,300,8.08,7.1,2023-05-15T07:27:55.703Z,0,0,Osama,2023-04-24T14:33:36.085Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64469366e40eaab42e9ae8c7,Battery,China,Enkeel,GOLDEN POWER,CMF 65-660,100 Ah,0,5.23,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682703342/ohqqxgnftwsvnwy1j8od.png,,1.9,2,0,9700,6.93,6.5,2023-05-15T07:27:55.703Z,0,0,,2023-04-24T14:34:14.812Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644693a4e40eaab42e9ae8c9,Battery,China,Suoer,GOLDEN POWER,CMF N120,120 AH,0,21.34,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682703314/ixkgckzokgtrki74dyil.png,,1.1,1.2,0,2400,27.01,23.487,2023-05-15T07:27:55.703Z,0,0,,2023-04-24T14:35:16.938Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644693f0e40eaab42e9ae8cb,Battery,China,Enkeel,GOLDEN POWER,CMF N150,150 AH,0,6.45,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682703293/ps3t4ztygeugiuqz4buw.png,,2.45,2.55,0,300,8.08,7.1,2023-05-15T07:27:55.703Z,0,0,,2023-04-24T14:36:32.067Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6446a5b2e40eaab42e9ae933,Solar,China,JINKO,JINKO,JKM555M-72HL4-V,555 AH,,14.37,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682762688/kw5cqhc1e9yvvkogcauk.png,,0.04954954954,0.05306596919,19,2,2,15.81,2023-06-08T15:16:31.574Z,0,0,,2023-04-24T15:52:18.111Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644779b4e40eaab42e9ae960,Inverter,China,Huawei,Huawei,SUN2000-6KTL-M1,6 KW,,,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682703270/e7sc801xspahrz5a6ed4.png,,17,21,0,,9,10,2023-05-15T07:27:55.703Z,0,0,,2023-04-25T06:56:52.798Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64477a01e40eaab42e9ae964,Inverter,China,Huawei,Huawei,SUN2000-8KTL-M1,8 KW,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682703252/jvwqhsbehmwikahihbvx.png,,17,21,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-25T06:58:09.097Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64477a39e40eaab42e9ae969,Inverter,China,Huawei,Huawei,SUN2000-10KTL-M1,10 KW,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682703529/yfjk9kveykuyxoty85ut.png,,17,21,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-25T06:59:05.796Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64477a63e40eaab42e9ae96d,Inverter,China,Huawei,Huawei,SUN2000-12KTL-M2,12 KW,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682703238/wjyel0jnybttfi19npxp.png,,25,30,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-25T06:59:47.096Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64477a87e40eaab42e9ae96f,Inverter,China,Huawei,Huawei,SUN2000-15KTL,15 KW,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682703223/snkhd0xkgmxqrbxiq2l1.png,,25,30,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-25T07:00:23.155Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64477aabe40eaab42e9ae971,Inverter,China,Huawei,Huawei,SUN2000-17KTL-M2,17 KW,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682703207/tasqpm7omem2awjudrnv.png,,25,30,19,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-25T07:00:59.597Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64477abce40eaab42e9ae973,Inverter,China,Huawei,Huawei,SUN2000-20KTL-M2,20 KW,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682703193/mr0jmf4lnianh5cf34nl.png,,25,30,13,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-25T07:01:16.489Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64478428e40eaab42e9ae9de,Solar,China,JINKO,JINKO,JINKOJKM550M-72HL4-V,550 W,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682762701/yfjes0pkmw5wxox7a6nt.png,,0.05091,0.05401,3,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-25T07:41:28.630Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64478a7be40eaab42e9aea02,Battery,South korea,DN Automotive,KOREANA,MF32B19L,30 AH,,,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682750469/vv22tnx0dapw4iya6qpr.png,,8.9,9.17,0,,9,10,2023-05-15T07:27:55.703Z,0,0,,2023-04-25T08:08:27.566Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64478ad6e40eaab42e9aea06,Battery,South korea,DN Automotive,KOREANA,MF50B24LS,40 AH,,,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682750243/nrbtg2fnetsafaluwboc.png,,11.12,11.45,0,,9,10,2023-05-15T07:27:55.703Z,0,0,,2023-04-25T08:09:58.532Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64478b06e40eaab42e9aea08,Battery,South korea,DN Automotive,KOREANA,MF55559,55 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682750255/gff6oghgvtunmd1ps2ss.png,,14.27,14.7,0,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-25T08:10:46.602Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64478b3be40eaab42e9aea0a,Battery,South korea,DN Automotive,KOREANA,MF56638,66 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682750272/drhnzwpmav1p5qvxanp3.png,,16.38,16.87,6,,,,2023-05-15T07:27:55.703Z,0,0,,2023-04-25T08:11:39.173Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64478b6fe40eaab42e9aea0c,Battery,South korea,DN Automotive,KOREANA,MF210H52R,200 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682750440/d8lhtmfgvykwkq0etyoc.png,,50.64,52.16,0,,,,2023-05-15T07:27:55.703Z,0,0,Ahmad Khalil,2023-04-25T08:12:31.570Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64479225e40eaab42e9aea3c,Solar,China,JINKO,JINKO,JINKOJKM540M-72HL4-V,540 W,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682762709/s7lxxaflovfyy3fc6umi.png,,0.05091,0.05401,3,,,,2023-05-15T07:27:55.703Z,0,0,Ahmad Khalil,2023-04-25T08:41:09.504Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644cc31ff6ac4351d41d5933,Inverter,China,Voltronic,AGS,AGS VM IV 8KW- 48V TWIN,8 KW,,,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682752283/bawtmrvylg9yzat0y0tz.png,,22,26.68,4,77,9,10,2023-05-15T07:27:55.703Z,9,0,Godfred,2023-04-29T07:11:27.450Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644cc33ef6ac4351d41d593a,Inverter,China,Voltronic,AGS,AGS VM IV 11KW- 48V TWIN,11 KW,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682752314/jcdxsxxseltit32yxrah.png,,21.95,26.69,39,88,,,2023-05-15T07:27:55.703Z,0,0,Ahmad,2023-04-29T07:11:58.960Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644cc440f6ac4351d41d596c,Inverter,China,Voltronic,AGS,AGS VM IV 4KW- 24V TWIN,4 KW,,,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682752573/y9xym7i2msllzhke191p.png,,10.22,12.3,3,545,9,10,2023-05-15T07:27:55.703Z,0,0,Shoaib,2023-04-29T07:16:16.784Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644cc45af6ac4351d41d596f,Inverter,China,Voltronic,AGS,AGS VM IV 6KW- 48V TWIN,6 KW,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682752600/arm94exgztnredm82co2.png,,11.57,13.66,3,1,,,2023-05-15T07:27:55.703Z,0,0,Ahmad Khalil,2023-04-29T07:16:42.203Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644d2c7ef6ac4351d41d5c10,Battery,South korea,Sebang,MEGAPOWER,SMF 40B19L,30 AH,,,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682779260/a9hq7aqglwsrnxhgmtnn.png,,8.8,8.94,7,887,9,10,2023-05-15T07:27:55.703Z,0,0,Ahmad Khalil,2023-04-29T14:41:02.172Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644d2cc5f6ac4351d41d5c12,Battery,South korea,Sebang,MEGAPOWER,MFN40L,40 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682779331/q76uol7uk7m87yjvcury.png,,10.6,10.79,13,892,,,2023-05-15T07:27:55.703Z,0,0,Ahmad Khalil,2023-04-29T14:42:13.020Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644d2cf8f6ac4351d41d5c17,Battery,South korea,Sebang,MEGAPOWER,SMF55559,55 AH,0,0,https://res.cloudinary.com/dvfuxrg12/image/upload/v1682779382/og4hlarnn9hyujktpmnb.png,,13.7,14.1,9,4283,,,2023-05-15T07:27:55.703Z,10,0,Ahmad Khalil,2023-04-29T14:43:04.217Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
